"LOB","class_code","class_code_desc","auto_size_class","auto_size_class_type","auto_size_class_weight","auto_business_use_class","auto_radius_class","auto_fleet","auto_classification","auto_subclassification","auto_type","auto_subtype"
APD,"36324",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Truckers,Contract Carriers - Hauling Iron and Steel,"Truck, Tractor, or Trailer",
APD,"36325",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Truckers,Exempt Carriers - NOC,"Truck, Tractor, or Trailer",
APD,"36326",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Truckers,Exempt Carriers - Hauling Livestock,"Truck, Tractor, or Trailer",
APD,"36327",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Truckers,Contract Carriers - Hauling Petroleum or Petroleum Products,"Truck, Tractor, or Trailer",
APD,"36329",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Truckers,NOC,"Truck, Tractor, or Trailer",
APD,"36331",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,Canneries an Packing Plants,"Truck, Tractor, or Trailer",
APD,"36332",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,Fish and Seafood,"Truck, Tractor, or Trailer",
APD,"36333",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,Frozen Food,"Truck, Tractor, or Trailer",
APD,"36334",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,Fruit and Vegetable,"Truck, Tractor, or Trailer",
APD,"36335",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,Meat or Poultry,"Truck, Tractor, or Trailer",
APD,"36339",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Food Delivery,NOC,"Truck, Tractor, or Trailer",
APD,"36341",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Specialized Delivery,Armored Cars,"Truck, Tractor, or Trailer",
APD,"36342",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Specialized Delivery,Film Delivery,"Truck, Tractor, or Trailer",
APD,"36343",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Specialized Delivery,Magazines or Newspapers,"Truck, Tractor, or Trailer",
APD,"36344",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Specialized Delivery,Mail and Parcel Post,"Truck, Tractor, or Trailer",
APD,"36349",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Specialized Delivery,NOC,"Truck, Tractor, or Trailer",
APD,"36351",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Waste Disposal,Automobile Dismantlers,"Truck, Tractor, or Trailer",
APD,"36352",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Waste Disposal,Building Wrecking Operators,"Truck, Tractor, or Trailer",
APD,"36353",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Waste Disposal,Garbage,"Truck, Tractor, or Trailer",
APD,"36354",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Waste Disposal,Junk Dealers,"Truck, Tractor, or Trailer",
APD,"36361",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Farmers,Individually Owned or Family Corp. - Other Than Livestock Hauling,"Truck, Tractor, or Trailer",
APD,"36362",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Farmers,Livestock Hauling,"Truck, Tractor, or Trailer",
APD,"36369",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Farmers,NOC,"Truck, Tractor, or Trailer",
APD,"36371",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Dump and Transit Mix Trucks and Trailers,Excavating,"Truck, Tractor, or Trailer",
APD,"36372",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Dump and Transit Mix Trucks and Trailers,Sand and Gravel - Other than Quarrying,"Truck, Tractor, or Trailer",
APD,"36373",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Dump and Transit Mix Trucks and Trailers,Mining,"Truck, Tractor, or Trailer",
APD,"36374",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Dump and Transit Mix Trucks and Trailers,Quarrying,"Truck, Tractor, or Trailer",
APD,"36379",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Dump and Transit Mix Trucks and Trailers,NOC,"Truck, Tractor, or Trailer",
APD,"36381",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,Building - Commercial,"Truck, Tractor, or Trailer",
APD,"36382",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,Building - Private Dwellings,"Truck, Tractor, or Trailer",
APD,"36383",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,"Electrical, Plumbing, Masonry, Plastering and Other Repair or Service","Truck, Tractor, or Trailer",
APD,"36384",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,Excavating,"Truck, Tractor, or Trailer",
APD,"36385",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,Street and Road,"Truck, Tractor, or Trailer",
APD,"36389",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,Contractors - Other Than Dump Trucks,NOC,"Truck, Tractor, or Trailer",
APD,"36391",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,NOC,Logging and Lumbering,"Truck, Tractor, or Trailer",
APD,"36392",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,NOC,Petroleum Business,"Truck, Tractor, or Trailer",
APD,"36399",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Zone Rated,N,NOC,NOC,"Truck, Tractor, or Trailer",
APD,"36411",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Chemical,"Truck, Tractor, or Trailer",
APD,"36412",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Furniture,"Truck, Tractor, or Trailer",
APD,"36413",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Garment,"Truck, Tractor, or Trailer",
APD,"36414",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Machinery,"Truck, Tractor, or Trailer",
APD,"36415",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Metal,"Truck, Tractor, or Trailer",
APD,"36416",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,Structural Iron or Steel,"Truck, Tractor, or Trailer",
APD,"36419",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Manufacturers,NOC,"Truck, Tractor, or Trailer",
APD,"36421",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Common Carriers,"Truck, Tractor, or Trailer",
APD,"36422",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Contract Carriers - NOC,"Truck, Tractor, or Trailer",
APD,"36423",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Contract Carriers - Hauling Chemicals,"Truck, Tractor, or Trailer",
APD,"36424",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Contract Carriers - Hauling Iron and Steel,"Truck, Tractor, or Trailer",
APD,"36425",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Exempt Carriers - NOC,"Truck, Tractor, or Trailer",
APD,"36426",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Exempt Carriers - Hauling Livestock,"Truck, Tractor, or Trailer",
APD,"36427",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,Contract Carriers - Hauling Petroleum or Petroleum Products,"Truck, Tractor, or Trailer",
APD,"36429",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Truckers,NOC,"Truck, Tractor, or Trailer",
APD,"36431",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,Canneries an Packing Plants,"Truck, Tractor, or Trailer",
APD,"36432",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,Fish and Seafood,"Truck, Tractor, or Trailer",
APD,"36433",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,Frozen Food,"Truck, Tractor, or Trailer",
APD,"36434",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,Fruit and Vegetable,"Truck, Tractor, or Trailer",
APD,"36435",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,Meat or Poultry,"Truck, Tractor, or Trailer",
APD,"36439",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Food Delivery,NOC,"Truck, Tractor, or Trailer",
APD,"36441",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Specialized Delivery,Armored Cars,"Truck, Tractor, or Trailer",
APD,"36442",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Specialized Delivery,Film Delivery,"Truck, Tractor, or Trailer",
APD,"36443",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Specialized Delivery,Magazines or Newspapers,"Truck, Tractor, or Trailer",
APD,"36444",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Specialized Delivery,Mail and Parcel Post,"Truck, Tractor, or Trailer",
APD,"36449",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Specialized Delivery,NOC,"Truck, Tractor, or Trailer",
APD,"36451",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Waste Disposal,Automobile Dismantlers,"Truck, Tractor, or Trailer",
APD,"36452",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Waste Disposal,Building Wrecking Operators,"Truck, Tractor, or Trailer",
APD,"36453",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Waste Disposal,Garbage,"Truck, Tractor, or Trailer",
APD,"36454",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Waste Disposal,Junk Dealers,"Truck, Tractor, or Trailer",
APD,"36461",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Farmers,Individually Owned or Family Corp. - Other Than Livestock Hauling,"Truck, Tractor, or Trailer",
APD,"36462",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Farmers,Livestock Hauling,"Truck, Tractor, or Trailer",
APD,"36469",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Farmers,NOC,"Truck, Tractor, or Trailer",
APD,"36471",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Dump and Transit Mix Trucks and Trailers,Excavating,"Truck, Tractor, or Trailer",
APD,"36472",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Dump and Transit Mix Trucks and Trailers,Sand and Gravel - Other than Quarrying,"Truck, Tractor, or Trailer",
APD,"36473",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Dump and Transit Mix Trucks and Trailers,Mining,"Truck, Tractor, or Trailer",
APD,"36474",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Dump and Transit Mix Trucks and Trailers,Quarrying,"Truck, Tractor, or Trailer",
APD,"36479",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Dump and Transit Mix Trucks and Trailers,NOC,"Truck, Tractor, or Trailer",
APD,"36481",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Contractors - Other Than Dump Trucks,Building - Commercial,"Truck, Tractor, or Trailer",
APD,"36482",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Contractors - Other Than Dump Trucks,Building - Private Dwellings,"Truck, Tractor, or Trailer",
APD,"36483",TTT,"Heavy Truck-Tractors (0-45,000 lbs. GCW)",Heavy Truck-Tractors,"0-45,000 lbs. GCW",Commercial,Local Up to 50 Miles,Y,Contractors - Other Than Dump Trucks,"Electrical, Plumbing, Masonry, Plastering and Other Repair or Service","Truck, Tractor, or Trailer",
